platform,keyword,title,content,publish_time,like_count,comment_count,repost_count,url,content_clean,crawl_time
百度新闻,小米SU7投诉,"24小时88898台!最新, 小米 汽车回应!","24小时88898台!最新, 小米 汽车回应! 2024年3月30日 小米SU7 退单维权冲上热搜 3月29日,“小米汽车被曝出现多起退定 投诉 ”登上微博热搜榜第一。29日上午,多位小米汽车预订用户在社交平台上表示,此前支付的5000元定金无法退款,与小米汽车宣... 央广网·新闻",,0,0,0,http://news.cnr.cn/kuaixun/20240330/t20240330_526645287.shtml,,
百度新闻,小米SU7投诉,"小米SU7 汽车开 39 公里出故障后续:同意换车,每天补偿 150 元或...","小米SU7 汽车开 39 公里出故障后续:同意换车,每天补偿 150 元或... 2024年5月9日 IT之家5 月 9 日消息,福建省的温先生近日发布视频,称他在厦门市翔安的小米汽车交付中心提了一辆全新的小米 SU7 标准版汽车。不幸的是,车辆在离开交付中心仅 39 公里后就出现了故障,导致... IT之家",,0,0,0,https://www.ithome.com/0/766/724.htm,,
百度新闻,小米SU7投诉,"小米 汽车: SU7 支持手机靠近无感解锁且不限品牌,车辆断电后冰箱仍...","小米 汽车: SU7 支持手机靠近无感解锁且不限品牌,车辆断电后冰箱仍... 2024年4月11日 IT之家4 月 11 日消息,小米汽车官方的“ 小米 SU7 答网友问”今日继续,此次的问题主要涉及刹车片、卡钳及车内相关功能。 小米汽车再度提到“最严苛、最极限的赛道工况,需要对车辆进行重... IT之家",,0,0,0,https://www.ithome.com/0/761/331.htm,,
百度新闻,小米SU7投诉,"2023年盈利水平创上市以来第二高, 小米 汽车超级工厂正式揭幕 SU7 ...","2023年盈利水平创上市以来第二高, 小米 汽车超级工厂正式揭幕 SU7 ... 2024年3月21日 自2023年12月28日小米召开汽车发布会以来,小米汽车的外观、价格以及性能等都成为市场关注的焦点。 在披露业绩报告的同时,小米集团董事长兼CEO雷军在微博发文称,“今天是个特别的日子,小米汽车超级工厂正式揭幕。这次董事会选择在小米汽车工厂召开,董事们参观了工厂,并... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202403213018435592.html,,
百度新闻,小米SU7投诉,小米 汽车答网友问 透露 SU7 售价低于20万元没戏?,"小米 汽车答网友问 透露 SU7 售价低于20万元没戏? 2024年1月9日 在去年12月28日小米汽车技术发布会后,关于 小米SU7 的定价、小米自研核心技术引发了许多讨论。全媒体记者留意到,1月8日,小米汽车官方1月8日发布《答网友100问(上集)》,回答了众多市场在去... 东方财富网",,0,0,0,"https://finance.eastmoney.com/news/1354,202401092955097656.html",,
百度新闻,小米SU7事故,"雷军天要塌了, 小米SU7 又摊上重大 事故","雷军天要塌了, 小米SU7 又摊上重大 事故 2025年10月13日 万万没想到， 小米SU7 又出事了。近日，四川成都天府大道仁寿视高段发生一起涉及小米SU7的严重交通事故。10月13日凌晨，一辆小米SU7严重超速，失控后先撞击绿化带，翻滚至对向车道并瞬间... 新浪财经",,0,0,0,https://baijiahao.baidu.com/s?id=1845871770812245683&wfr=spider&for=pc,,
百度新闻,小米SU7事故,"探访成都 小米SU7 碰撞起火 事故 现场,救援者:破窗后无法从里面开门","探访成都 小米SU7 碰撞起火 事故 现场,救援者:破窗后无法从里面开门 2025年10月13日 今日凌晨时分，在成都市天府大道南段，一辆 小米SU7 碰撞前车后越过中央绿化带并起火燃烧。驾驶员不幸遇难。成都市公安局交通管理局10月13日下午通报，当日凌晨3时18分许，成都市天府大道... 澎湃新闻",,0,0,0,https://baijiahao.baidu.com/s?id=1845856586761771671&wfr=spider&for=pc,,
百度新闻,小米SU7事故,官方回应 小米SU7 致4死2伤严重 事故,官方回应 小米SU7 致4死2伤严重 事故 2025年8月19日 电动知家消息，据河南漯河市临颍县人民政府新闻办公室8月18日发布的情况通报，该县对近日网络热议的“ 小米 轿车撞死人”及所谓“车主贫困证明”事件作出权威回应，披露了今年初一起致4死... 新浪财经,,0,0,0,https://baijiahao.baidu.com/s?id=1840852018680430291&wfr=spider&for=pc,,
百度新闻,小米SU7事故,"小米 公布“ SU7 高速上碰撞爆燃 事故 ”细节,车主发声回应","小米 公布“ SU7 高速上碰撞爆燃 事故 ”细节,车主发声回应 2025年4月1日 近日, 小米SU7 被曝“在高速路上碰撞后爆燃致人员伤亡”一事持续引发热议。 事件发生 一张标注为安徽省高速出行服务的截图显示:“ 事故 情况为3月29日23:12车牌为鄂AAV1xxx小车,撞中分带新... 映象新闻",,0,0,0,http://news.hnr.cn/shxw/article/1/1906969042188111874,,
百度新闻,小米SU7事故,"小米SU7 失控冲向西安一公交站台,交警: 事故 挺严重,两人受伤","小米SU7 失控冲向西安一公交站台,交警: 事故 挺严重,两人受伤 2024年10月14日 10月13日,一辆 小米SU7 发生车祸,冲撞上西安某公交站台的视频在互联网流传。 根据网传的视频显示,一辆小米SU7在道路上加速行驶,突然从左侧道路内冲出来一辆两轮车,双方发生碰撞。发生碰撞... 澎湃新闻",,0,0,0,http://www.thepaper.cn/newsDetail_forward_29026821,,
百度新闻,小米SU7事故,小米su7 又一起“刹车” 事故 !三口重伤!进ICU抢救,"小米su7 又一起“刹车” 事故 !三口重伤!进ICU抢救 2024年7月1日 6月29日傍晚,在中石化周家巷北加油站,一辆 小米su7 在持续减速驶向停车位时,几乎就要驻车,车辆不知为何原因,突然加速,冲破围栏,整个车窜进前方沟壑的树丛中。 车主一家三口伤势严重,被紧急送往附近的急救中心。 驾驶员当时已经踩刹车,想要驻车,但车辆非但没有停下,反而... 手机凤凰网",,0,0,0,https://auto.ifeng.com/c/8arf2FV0mBB,,
百度新闻,小米SU7事故,小米su7 又一起“刹车” 事故 !三口重伤!进ICU抢救,"小米su7 又一起“刹车” 事故 !三口重伤!进ICU抢救 2024年7月1日 小米su7 又一起“刹车” 事故 !三口重伤!进ICU抢救 来源: 爱卡汽车社区 6月29日傍晚,在中石化周家巷北加油站,一辆小米su7在持续减速驶向停车位时,几乎就要驻车,车辆不知为何原因,突然加速,... 网上车市",,0,0,0,http://news.cheshi.com/dujia/20240701/3414008.shtml,,
百度新闻,小米SU7事故,小米SU7 “刹车失灵”致一死三伤?小米公司官方已辟谣!,"小米SU7 “刹车失灵”致一死三伤?小米公司官方已辟谣! 2024年7月1日 近日,新浪海南发布微博称:6月7日上午,海口市美兰区美苑路春江壹号小区发生了一起严重的交通 事故 。一辆 小米SU7 (参数|询价|图片)纯电动轿车在驶出停车场时突然失控冲向非机动车道正常行驶... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/92274275/,,
百度新闻,小米SU7事故,警方通报 小米SU7事故,"警方通报 小米SU7事故 2024年6月8日 【警方通报 小米SU7事故 】小米SU7事故系司机操作不当6月8日,海口市公安局交通警察支队发布警情通报,6月7日7时35分许,一辆小轿车行驶出美苑路春江壹号小区门口时,与两辆电动车发生碰撞,造成1人当场死亡、3人不同程度受伤(其中1人住院治疗,无生命危险2人无需住院已回家)经 手机光明网",,0,0,0,https://m.gmw.cn/2024-06/08/content_1303757988.htm,,
百度新闻,小米SU7事故,小米SU7,"小米SU7 2024年6月7日 当然,对于 事故 我们不能仅凭猜测去下结论,还是要讲事实、摆道理,或许从 小米SU7 的车主画像中我们能够找到原因。 先看一下小米SU7的出险量。根据银保监会提供的数据来看,小米SU7从上市以来... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/91625463/,,
百度新闻,小米SU7事故,"小米SU7 车祸奇迹,全家人安然无恙,安全设计受关注","小米SU7 车祸奇迹,全家人安然无恙,安全设计受关注 2024年12月24日 在这场 事故 中, 小米SU7 pro的表现成为了众人关注的焦点。从现场的照片来看,车辆虽然遭受了严重的撞击和翻滚,但车身结构依然保持了一定的完整性。 尤其是驾驶舱部分,为乘客提供了足够的生... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/97114150/,,
百度新闻,小米SU7事故,1死3伤!警方通报 小米SU7 车祸事件,"1死3伤!警方通报 小米SU7 车祸事件 2024年6月8日 6月8日,针对“一辆 小米SU7 冲出停车场致伤亡”情况,海口公安局发布警情通告。 通告指出,6月7日7时35分许,一辆小轿车行驶出美苑路春江壹号小区门口时,与两辆电动车发生碰撞,造成1人当场死... 东方财富网",,0,0,0,https://emwap.eastmoney.com/info/detail/202406083099849823,,
百度新闻,小米SU7事故,小米SU7 冲出停车场致一死三伤 官方回应:事发时车辆各项状态正常,"小米SU7 冲出停车场致一死三伤 官方回应:事发时车辆各项状态正常 2024年6月7日 红星资本局6月7日消息,有消息称,今日上午,海口市美兰区美苑路春江壹号小区发生了一起严重的交通 事故 。一辆 小米SU7 纯电动轿车在驶出停车场时突然失控,冲向非机动车道正常行驶的电动车和路人,造成一死三伤的严重后果。 6月7日,小米公司发布声明称,相关事故发生后,已经第... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202406073099183254.html,,
百度新闻,小米SU7事故,小米SU7 碰撞后着火 电芯倒置技术竟立大功?,"小米SU7 碰撞后着火 电芯倒置技术竟立大功? 2024年9月19日 每当提及新能源产品,必然会引起消费者极大的争论,即便当前大部分产品在电池安全性方面都下足了功夫,但仍然难逃碰撞后容易起火的现实,要说这几天关注度最高的,必然是 小米SU7 (参数|询价|... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/94516707/,,
百度新闻,小米汽车事故,"成都小米SU7 事故 细节进一步曝光, 小米汽车 再陷安全争议","成都小米SU7 事故 细节进一步曝光, 小米汽车 再陷安全争议 2月27日 客观而言，驾驶员严重超速是该 事故 发生的直接且首要原因。但 小米汽车 在这一 事故 中展现出的车门无法打开等实际安全表现，也让其再次陷入安全争议。回溯小米汽车的发展历程，安全始终是其... 澎湃新闻",,0,0,0,https://baijiahao.baidu.com/s?id=1858276809234031237&wfr=spider&for=pc,,
百度新闻,小米汽车事故,小米汽车 成都 事故 细节披露:167km/h撞击后低压断电 司机醉驾全责,小米汽车 成都 事故 细节披露:167km/h撞击后低压断电 司机醉驾全责 2月26日 尽管 小米汽车 官方曾表示，车辆在接收到碰撞信号后会触发整车解锁，但在这次 事故 中，物理性的电路中断显然绕过了这一安全逻辑 。据悉，车主家属对车主的死亡责任归属提出异议，认为车辆... 新浪财经,,0,0,0,https://baijiahao.baidu.com/s?id=1858163579981354993&wfr=spider&for=pc,,
百度新闻,小米汽车事故,小米 回应两起 汽车 起火 事故,小米 回应两起 汽车 起火 事故 1月20日 1月20日，小米公司发言人在微博发文回应了1月19日两起 小米汽车 起火 事故 。据介绍，其中一起起火事故发生在海南海口一汽车维修店内，小米公司发言人称：“截至车辆离线数据中断前，动力电... 新浪财经,,0,0,0,https://baijiahao.baidu.com/s?id=1854826132329257079&wfr=spider&for=pc,,
百度新闻,小米汽车事故,江苏常州路边一辆 小米汽车 起火 事故 后自燃无伤亡,"江苏常州路边一辆 小米汽车 起火 事故 后自燃无伤亡 2025年11月11日 11月10日,多名网友发布视频称江苏常州路边一辆 小米汽车 起火燃烧。据常州消防介绍,这辆徐州牌照的小米汽车在高速上发生故障后被拖车拖下高速,在路边冒烟起火。 视频显示火势几乎覆盖了车身,消防队员迅速赶到现场进行灭火。火势被控制后,可以看到车身部分严重损毁。附近... 中华网·新闻",,0,0,0,https://news.china.com/socialgd/10000169/20251111/48981344.html,,
百度新闻,小米汽车事故,车门再成生死门! 小米事故 引发隐形式把手安全反思,"车门再成生死门! 小米事故 引发隐形式把手安全反思 2025年10月15日 小米汽车事故 再引争议,车门为何又打不开? 这两天,一起发生在成都的小米SU7事故引起了广泛关注。根据警方通报,10月13日凌晨,天府大道南段发生一起交通事故,当事人邓某某驾车与另一辆车碰撞,事故造成邓某某死亡。 事发现场视频截图 现场有目击者表示,事故车辆“外车门是... 搜狐网",,0,0,0,https://history.sohu.com/a/944271011_122439697,,
百度新闻,小米汽车事故,"车门打不开,轮轴断裂, 小米汽车 深陷质量舆论旋涡?","车门打不开,轮轴断裂, 小米汽车 深陷质量舆论旋涡? 2025年10月20日 然而,一波未平一波又起,距离小米SU7成都 事故 才几天时间,武汉又有一辆小米SU7失控撞倒护栏。从网上流传的图片来看,这辆SU7的左前轮车轴已经断裂,而车轮脱落崩飞在10米开外,同时车身左侧... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/104518329/,,
百度新闻,小米汽车事故,"小米 一交付中心突发车祸!车主新提车未出园区便撞人,目击者:突然...","小米 一交付中心突发车祸!车主新提车未出园区便撞人,目击者:突然... 2025年12月15日 12月15日,网传杭州某汽车园区内,一位车主新购入一辆 小米汽车 后,在还未开出园区的情况下撞倒园区内某公司工作人员。现场视频显示,被撞人员躺倒在地,身旁有其他人正在做心肺复苏,随后交警... 上观",,0,0,0,https://www.jfdaily.com/wx/detail.do?id=1036172,,
百度新闻,小米汽车事故,小米 回应两起 汽车 着火 事故,小米 回应两起 汽车 着火 事故 1月20日 中新经纬1月20日电 20日上午， 小米 公司发言人微博发文回应近期两起 汽车 着火 事故 。小米公司发言人表示，2026年1月19日，海南海口一汽车维修店出现火情一事，现将公司了解的信息同步如下：17点30分车辆进入驻车状态，主副驾离车。17点34分，前排座椅发生移动。17点37分... 中新经纬,,0,0,0,https://baijiahao.baidu.com/s?id=1854807699862093070&wfr=spider&for=pc,,
百度新闻,小米汽车事故,小米汽车 就“SU7爆燃至3死 事故 ”发公告:并非自燃,"小米汽车 就“SU7爆燃至3死 事故 ”发公告:并非自燃 2025年4月2日 3月29日,安徽一辆小米SU7在高速途中撞上中间护栏起火,造成车上三名女大学生身亡。网传是因为发生碰撞后, 小米汽车 车门无法打开,车辆失火才导致三人不幸遇难, 事故 迅速发酵,引起网络热议。... 新华报业网",,0,0,0,https://www.xhby.net/content/s67ec9575e4b0fec0879a4898.html,,
百度新闻,小米汽车事故,"小米汽车事故 5大疑问待解,雷军深夜发声:“我必须站出来,代表小米...","小米汽车事故 5大疑问待解,雷军深夜发声:“我必须站出来,代表小米... 2025年4月2日 SU7刚上市时, 小米汽车 董事长雷军有详细介绍该款车型的主动安全功能,其称AEB自动紧急制动功能在135km/h的高速下,成功识别前方车道静止的故障车并立即刹停,同时SU7还能实现识别夜间120km/... 同花顺",,0,0,0,https://stock.10jqka.com.cn/hks/20250402/c667165157.shtml,,
百度新闻,小米汽车事故,"小米汽车 频出自动泊车 事故 ,客服回复","小米汽车 频出自动泊车 事故 ,客服回复 2024年11月25日 小米汽车 出现集体性自动泊车 事故 。 近日,多名车主反映 小米汽车 SU7标准版“自动泊车”功能出现故障,造成不同程度的撞击、剐蹭损伤,还有车主因此与其他车辆发生碰撞。 有网友在社交媒体上表示,自己在自动泊车的时候,撞到柱子上,警示音都没有响,“我看到车机上是识别出柱... 手机光明网",,0,0,0,https://m.gmw.cn/2024-11/25/content_1303905368.htm,,
百度新闻,小米汽车事故,"痛惜! 小米 SU7高速爆燃3名女大学生死亡! 事故 细节公布,智驾变致命...","痛惜! 小米 SU7高速爆燃3名女大学生死亡! 事故 细节公布,智驾变致命... 2025年4月2日 希望 小米汽车 方面能“给个说法”。 起火原因推测系撞击受损 昨天晚上, 小米创办人, 董事长兼CEO雷军作出回应: 29日晚上的这起 事故 ,我的心情非常沉重。三位年轻女孩不幸离世,这样的消息,... 上观",,0,0,0,https://www.jfdaily.com/wx/detail.do?id=886414,,
百度新闻,小米汽车事故,"当车企纷纷比拼“智驾”有多智能, 小米汽车 一场 事故 引爆舆论,不仅...","当车企纷纷比拼“智驾”有多智能, 小米汽车 一场 事故 引爆舆论,不仅... 2025年4月1日 红星新闻记者从铜陵市交通运输局获悉,事故原因正在调查中,铜陵市已就此次事故成立了专门的工作组。当天接到警情前往现场的枞阳华瑞医院工作人员确认,事故由医院的急诊科负责。 本次事故... 华尔街见闻",,0,0,0,https://wallstreetcn.com/articles/3744384,,
百度新闻,小米汽车事故,"小米汽车 出现起火 事故 ,为何全网都没黑文只有点赞?","小米汽车 出现起火 事故 ,为何全网都没黑文只有点赞? 2024年9月18日 伴随这起事件的发生,网上对 小米汽车 居然是褒扬声一片:电动汽车起火还能扑灭、小米汽车ppt的黑科技在现实中得到了应验。 不难看出,网友讨论的热点就是小米汽车起火后能够被扑灭,这背后则... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/94501251/,,
百度新闻,小米汽车事故,小米汽车事故 致一死三伤?官方声明来啦……,"小米汽车事故 致一死三伤?官方声明来啦…… 2024年6月8日 小米汽车事故 致一死三伤?官方声明来啦…… 6月7日,#小米SU7冲出停车场致一死三伤#话题冲上微博热搜榜单。 据《新浪海南》报道,6月7日上午,海口市美兰区某小区一辆小米SU7在驶出停车场时... 半岛网",,0,0,0,http://news.bandao.cn/a/1717861388893803.html,,
百度新闻,小米汽车事故,小米 su7又一起“刹车” 事故 !三口重伤!进ICU抢救,"小米 su7又一起“刹车” 事故 !三口重伤!进ICU抢救 2024年7月1日 盖好 事故 车辆,拉到了4s店 车内惨状难以名状。安全气囊只弹出两个。 创始版su7,还有雷军的签名!!原本是对 小米 品牌深深的信任和喜爱。没想到,自己傻傻爱的竟是一辆夺命 汽车 !! “特别声明:以上作品内容(包括在内的视频、图片或音频)为凤凰网旗下自媒体平台“大风号”用户... 手机凤凰网",,0,0,0,https://auto.ifeng.com/c/8arf2FV0mBB,,
百度新闻,小米汽车事故,小米汽车事故 引发全民智驾后遗症及其他,"小米汽车事故 引发全民智驾后遗症及其他 2025年4月2日 《轩辕商业评论》认为,无论 小米 SU7标准版此次 事故 到底归咎于谁,但此次事件还是会让中国用户对全民智驾产生深切怀疑,从而从根本上不相信一切智驾,导致倒洗脚水连小孩也一起倒掉的尴尬局... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/99422698/,,
百度新闻,小米SU7刹车,【图】 小米SU7 方向盘_内饰方向盘_汽车之家,"【图】 小米SU7 方向盘_内饰方向盘_汽车之家 基于 小米 强大的消费级电子产品生态, SU7 上也具备强大的互联生态,横跨人车家多个方面。系统还特意考虑到了账户安全,登录不同的用户账户时,各个账户的自定义布局(桌面布局、坐姿、驾驶习惯... 汽车之家",,0,0,0,https://www.autohome.com.cn/6962/18281/0/Section.html,,
百度新闻,小米SU7刹车,50万内无对手 新一代 小米SU7 Max刷爆浙赛 轮胎、 刹车 有改装,50万内无对手 新一代 小米SU7 Max刷爆浙赛 轮胎、 刹车 有改装 4月27日 快科技4月27日消息，日前， 小米 官方公布了新一代 SU7 在浙赛的刷圈信息，参与测试的是SU7 Max量产版车型，跑出了1分37秒974的成绩，成为浙赛50万元以内最快的量产四门车，在四门量产车榜... 快科技,,0,0,0,https://baijiahao.baidu.com/s?id=1863578964875016477&wfr=spider&for=pc,,
百度新闻,小米SU7刹车,【图】 小米SU7 底盘_底盘高度_底盘护板_汽车之家,"【图】 小米SU7 底盘_底盘高度_底盘护板_汽车之家 相关车型: 小米SU7 2024款 后驱长续航智驾版 ● 悬架与车身的强度和安全。 悬架结构采用前双叉臂+后多连杆的组合,当然更重要的是小米智能底盘技术,包含CDC可变阻尼减振器和空气弹簧,软硬... 汽车之家",,0,0,0,https://www.autohome.com.cn/6962/0/47/Section.html,,
百度新闻,小米SU7刹车,小米SU7刹车 曲线揭示雷军未公开的秘密,"小米SU7刹车 曲线揭示雷军未公开的秘密 1月3日 正如 小米SU7 的 刹车 曲线,那看似技术缺陷的初段平缓,实际上是为人类本能留下的最后一丝仁慈。当雷军说“没有之一”时,他真正想表达的是:在生死抉择面前,科技能做的终究有限。 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/106455362/,,
百度新闻,小米SU7刹车,小米SU7 坠海! 刹车 失灵引众猜 带节奏引发争议,"小米SU7 坠海! 刹车 失灵引众猜 带节奏引发争议 2025年10月10日 刹车 失灵引众猜 带节奏引发争议!近期发生了一起凌晨坠海的交通事故,导致一名 小米SU7 车主不幸身亡。有观点认为,新闻报道中特意强调“小米车主”的身份并不妥当,质疑为何其他交通事故不点出品牌,似乎暗示事故原因与车企有关。 正式的官方通报尚未发布,但已有人开始用“... 中华网·新闻",,0,0,0,https://news.china.com/socialgd/10000169/20251010/48891327.html,,
百度新闻,小米SU7刹车,【图】 小米SU7 车闻_小米SU7新车_汽车之家,"【图】 小米SU7 车闻_小米SU7新车_汽车之家 2025年9月1日 汽车之家 小米SU7 频道为您提供小米SU7 全部文章相关文章,包括小米SU7 相关的车闻资讯、汽车导购、评测、行情、用车、技术、改装、文化、赛事等内容,最新汽车内容尽在汽车之家 汽车之家",,0,0,0,https://www.autohome.com.cn/6962/0/0-0-10-2/,,
百度新闻,小米SU7刹车,"小米SU7 刚买不到一个月,就出现“ 刹车 故障”!车主:救援电话无人接听","小米SU7 刚买不到一个月,就出现“ 刹车 故障”!车主:救援电话无人接听 2024年5月13日 5月8日晚 湖南耒阳的李先生 开着刚买来 不到一个月的 小米SU7 在停车过程中 刹车 疑似突然失灵 车内发出警报声 因倒车速度慢 车辆自动停止后 李先生呼叫 车内 澎湃新闻",,0,0,0,https://www.thepaper.cn/newsDetail_forward_27359138,,
百度新闻,小米SU7刹车,SU7 Ultra刹车片裂痕引发热议! 小米 汽车详解碳陶瓷 刹车盘,"SU7 Ultra刹车片裂痕引发热议! 小米 汽车详解碳陶瓷 刹车盘 2024年10月31日 SU7 Ultra刹车片裂痕引发热议! 小米 汽车详解碳陶瓷 刹车盘 快科技10月31日消息,小米汽车近日针对外界对其碳陶瓷刹车盘表面“裂纹”的疑问作出回应。 小米汽车指出,这些纹路是涂层碳陶盘的... 第一电动网",,0,0,0,https://www.d1ev.com/news/qiye/252101,,
百度新闻,小米SU7刹车,"据说 小米SU7 Ultra的 刹车盘 能换一辆车,碳陶刹车盘究竟有什么不同","据说 小米SU7 Ultra的 刹车盘 能换一辆车,碳陶刹车盘究竟有什么不同 2024年10月29日 近日, 小米SU7 Ultra的定妆图已经发布,同步发布的还有其搭载的碳陶 刹车盘 。 有些汽车爱好者称“小米SU7 Ultra刹车盘就值一辆车!” 碳陶刹车盘究竟有什么不同,又有多高的价值呢? 从图片似乎看不出有什么不同,似乎只是尺寸很大的通风盘,刹车卡钳的尺寸倒是非常大;视觉冲... 搜狐娱乐",,0,0,0,https://yule.sohu.com/a/821472966_121772343,,
百度新闻,小米SU7刹车,"小米SU7 新套件来啦:炫彩轮辋,酷黑车标,新鲜上车","小米SU7 新套件来啦:炫彩轮辋,酷黑车标,新鲜上车 2024年9月23日 除了轮毂, 小米SU7 的 刹车 卡钳也进行了升级。 现在,车主们可以选择与轮毂颜色相匹配的刹车卡钳,包括红色、绿色和蓝色。这样的设计不仅提升了车辆的整体美观度,也让车主能够根据自己的喜好... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/94643269/,,
百度新闻,小米SU7刹车,小米su7 又一起“ 刹车 ”事故!三口重伤!进ICU抢救,"小米su7 又一起“ 刹车 ”事故!三口重伤!进ICU抢救 2024年7月1日 6月29日傍晚,中石化周家巷北加油站,一辆 小米su7 在持续减速驶向停车位时,几乎就要驻车,车辆不知为何原因,突然加速,冲破围栏,整个车窜进前方沟壑的树丛中。 车主一家三口伤势严重,被紧急... 爱卡汽车",,0,0,0,https://info.xcar.com.cn/202407/news_2076650_1.html,,
百度新闻,小米SU7刹车,小米su7 又一起“ 刹车 ”事故!三口重伤!进ICU抢救,"小米su7 又一起“ 刹车 ”事故!三口重伤!进ICU抢救 2024年7月1日 6月29日傍晚,在中石化周家巷北加油站,一辆 小米su7 在持续减速驶向停车位时,几乎就要驻车,车辆不知为何原因,突然加速,冲破围栏,整个车窜进前方沟壑的树丛中。 车主一家三口伤势严重,被紧... 网上车市",,0,0,0,http://news.cheshi.com/dujia/20240701/3414008.shtml,,
百度新闻,小米SU7刹车,小米SU7 “ 刹车 失灵”致一死三伤?小米公司官方已辟谣!,"小米SU7 “ 刹车 失灵”致一死三伤?小米公司官方已辟谣! 2024年7月1日 近日,新浪海南发布微博称:6月7日上午,海口市美兰区美苑路春江壹号小区发生了一起严重的交通事故。一辆 小米SU7 (参数|询价|图片)纯电动轿车在驶出停车场时突然失控冲向非机动车道正常行驶... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/92274275/,,
百度新闻,小米SU7刹车,小米 回应 SU7 冲出停车场致一死三伤:“ 刹车 失灵”说辞严重失实,"小米 回应 SU7 冲出停车场致一死三伤:“ 刹车 失灵”说辞严重失实 2024年6月7日 该微博称,当日上午,海口市美兰区美苑路春江壹号小区发生了一起严重的交通事故。一辆 小米SU7 纯电动轿车在驶出停车场时突然失控,冲向非机动车道正常行驶的电动车和路人,造成一死一伤的严... 观察者网",,0,0,0,https://www.guancha.cn/qiche/2024_06_07_737373.shtml,,
百度新闻,小米SU7刹车,"小米 回应 SU7刹车 故障:软件误识别,已修复","小米 回应 SU7刹车 故障:软件误识别,已修复 2024年5月14日 中新经纬5月13日电 小米 集团公关部总经理王化回应 SU7刹车 故障称,的确是软件的误识别,目前已进行修复,并表示是小概率事件。 13日,王化在其微博表示,经分析确认,车辆当时为制动主控制器(DPB/BCP)的系统误识别降级触发备用制动策略,制动辅控制器(ESP/BCS)直接响应制动需... 新华报业网",,0,0,0,https://www.xhby.net/content/s6642bf52e4b0b88db5c460f9.html,,
百度新闻,小米SU7刹车,小米SU7 回应 刹车 失灵质疑称系误识别 车主表示不愿换车,"小米SU7 回应 刹车 失灵质疑称系误识别 车主表示不愿换车 2024年5月13日 5月8日晚,来自湖南的李先生在驾驶 小米SU7 倒车时 刹车 忽然失灵,车辆提示“制动系统故障”等。13日,小米集团公关部总经理王化就此事回应称,此事系软件误识别,车辆硬件确认无机械故障或受损... 南方新闻网",,0,0,0,https://news.southcn.com/node_17a07e5926/c3771883f4.shtml,,
百度新闻,小米SU7刹车,"小米SU7 对比特斯拉Model Y, 刹车 对拆","小米SU7 对比特斯拉Model Y, 刹车 对拆 2024年4月13日 最近有人驾驶 小米SU7 MAX由于 刹车 失灵冲出赛道,引起了不小的争议。不少人质疑小米SU7的刹车片小。但事实究竟如何,我们找来了一辆小米SU7 MAX版和一辆特斯拉Model Y,这两辆车装的都是布雷博Brembo刹车,拆开给大家看一看。 事件起因:大卡钳,小刹车片? 手机凤凰网",,0,0,0,https://auto.ifeng.com/qichezixun/20240413/1918843.shtml,,
百度新闻,小米SU7刹车,"小米SU7 “ 刹车 失效”!官方承认,紧急修复","小米SU7 “ 刹车 失效”!官方承认,紧急修复 2024年5月15日 送检后,李先生在与技术人员沟通过程中,发现了 小米SU7刹车 的明显问题。 李先生描述部分截图 通过行车数据,李先生发现事发时踩刹车踏板深度为50%,但建立起的刹车压力仅为0.6-0.9bar,远远... 太平洋汽车",,0,0,0,https://www.pcauto.com.cn/hj/article/2506819.html,,
百度新闻,小米SU7刹车,"小米SU7 车主称 刹车 故障救援电话没人接,车辆送检后“自愈”,售后...","小米SU7 车主称 刹车 故障救援电话没人接,车辆送检后“自愈”,售后... 2024年5月13日 5月8日晚,湖南耒阳的李先生开着新购未满一个月的 小米SU7 汽车在停车过程中, 刹车 疑似突然失灵,车内发出警报声,屏幕随后出现“制动系统故障”等4条异常信息。因倒车速度慢,车辆自动停止后,... 环球网",,0,0,0,https://society.huanqiu.com/article/4Hm9LJgixnd,,
百度新闻,小米SU7刹车,小米SU7 全网首拆!看看雷总诚意如何?,"小米SU7 全网首拆!看看雷总诚意如何? 2024年4月4日 小米SU7 ,我们提车啦!我们这辆车是21.59万的最低配,刚从生产线上下来,就直接开拆! 外观设计 这辆小米SU7外观是跑车样式,至于像不像保时捷?见仁见智,不做过多评论。 大灯全系标配LED,标配自适应远光、自动大灯、转向辅助灯,还有矩阵大灯。但是这辆车的大灯在车头的最外... 手机凤凰网",,0,0,0,https://auto.ifeng.com/c/8YVNdfdWIDK,,
